state_abbr,state_name,month,apps_18plus,apps_18_to_24,apps_18_to_19,apps_18plus_cumsum,apps_18_to_24_cumsum,apps_18_to_19_cumsum,age_18plus_pop,age_18_24_pop,age_18_19_pop,apps_18plus_share_of_population,apps_18_to_24_share_of_age_18_24_pop,apps_18_to_19_share_of_age_18_19_pop
CT,Connecticut,2019-04-01,2333,69,0,8397.0,245.0,0.0,13224746.0,691336.0,205316.0,0.0006349460322338138,0.0003543862897346587,0.0
CT,Connecticut,2019-05-01,2678,79,1,11075.0,324.0,1.0,13224746.0,691336.0,205316.0,0.0008374451955447765,0.0004686577872409364,4.870541019696468e-06
CT,Connecticut,2019-06-01,2413,96,0,13488.0,420.0,1.0,13224746.0,691336.0,205316.0,0.001019906166817873,0.0006075193538308435,4.870541019696468e-06
CT,Connecticut,2019-07-01,2783,146,0,16271.0,566.0,1.0,13224746.0,691336.0,205316.0,0.0012303449911249713,0.0008187046530196604,4.870541019696468e-06
CT,Connecticut,2019-08-01,2487,137,0,18758.0,703.0,1.0,13224746.0,691336.0,205316.0,0.0014184015330048682,0.0010168716803406737,4.870541019696468e-06
CT,Connecticut,2019-09-01,2410,110,0,21168.0,813.0,1.0,13224746.0,691336.0,205316.0,0.0016006356568209325,0.0011759838920582756,4.870541019696468e-06
CT,Connecticut,2019-10-01,2592,138,2,23760.0,951.0,3.0,13224746.0,691336.0,205316.0,0.001796631859696965,0.001375597394031267,1.4611623059089403e-05
CT,Connecticut,2019-11-01,2489,131,1,26249.0,1082.0,4.0,13224746.0,691336.0,205316.0,0.0019848396332148837,0.001565085573440411,1.948216407878587e-05
CT,Connecticut,2019-12-01,2320,179,2,28569.0,1261.0,6.0,13224746.0,691336.0,205316.0,0.0021602683333199744,0.0018240045361445085,2.9223246118178807e-05
CT,Connecticut,2020-01-01,2737,190,1,31306.0,1451.0,7.0,13224746.0,691336.0,205316.0,0.0023672288299525753,0.002098834720020366,3.409378713787527e-05
CT,Connecticut,2020-02-01,2243,157,1,33549.0,1608.0,8.0,13224746.0,691336.0,205316.0,0.0025368351119938333,0.0023259312403809437,3.896432815757174e-05
CT,Connecticut,2020-03-01,4357,298,2,37906.0,1906.0,10.0,13224746.0,691336.0,205316.0,0.0028662932354239544,0.0027569806866704467,4.870541019696468e-05
CT,Connecticut,2020-04-01,5215,666,1,43121.0,2572.0,11.0,13224746.0,691336.0,205316.0,0.003260629731565355,0.003720332804887927,5.3575951216661144e-05
CT,Connecticut,2020-05-01,7050,1355,4,50171.0,3927.0,15.0,13224746.0,691336.0,205316.0,0.0037937212555916007,0.0056803059583183865,7.305811529544702e-05
CT,Connecticut,2020-06-01,5610,981,5,55781.0,4908.0,20.0,13224746.0,691336.0,205316.0,0.004217926000242273,0.007099297591908999,9.741082039392936e-05
CT,Connecticut,2020-07-01,5788,918,4,61569.0,5826.0,24.0,13224746.0,691336.0,205316.0,0.0046555903606768706,0.008427161322424985,0.00011689298447271523
CT,Connecticut,2020-08-01,6273,883,4,67842.0,6709.0,28.0,13224746.0,691336.0,205316.0,0.005129928393331713,0.009704398440121735,0.0001363751485515011
CT,Connecticut,2020-09-01,5379,698,6,73221.0,7407.0,34.0,13224746.0,691336.0,205316.0,0.005536665883790887,0.010714037747202518,0.0001655983946696799
CT,Connecticut,2020-10-01,5285,587,2,78506.0,7994.0,36.0,13224746.0,691336.0,205316.0,0.0059362954872630444,0.011563118367913721,0.00017533947670907285
CT,Connecticut,2020-11-01,6080,763,3,84586.0,8757.0,39.0,13224746.0,691336.0,205316.0,0.0063960396668488,0.012666778527373086,0.00018995109976816224
CT,Connecticut,2020-12-01,6205,962,2,90791.0,9719.0,41.0,13224746.0,691336.0,205316.0,0.006865235823810907,0.014058287142576113,0.0001996921818075552
CT,Connecticut,2021-01-01,6532,1257,4,97323.0,10976.0,45.0,13224746.0,691336.0,205316.0,0.007359158353589551,0.01587650578011271,0.00021917434588634107
CT,Connecticut,2021-02-01,6617,1277,2,103940.0,12253.0,47.0,13224746.0,691336.0,205316.0,0.007859508227984114,0.01772365391068887,0.000228915427925734
CT,Connecticut,2021-03-01,7304,1356,16,111244.0,13609.0,63.0,13224746.0,691336.0,205316.0,0.008411806170039107,0.019685073538771306,0.0003068440842408775
CT,Connecticut,2021-04-01,7170,1172,9,118414.0,14781.0,72.0,13224746.0,691336.0,205316.0,0.00895397159234665,0.021380341830889757,0.0003506789534181457
CT,Connecticut,2021-05-01,7357,1559,7,125771.0,16340.0,79.0,13224746.0,691336.0,205316.0,0.009510277172809218,0.023635395813323766,0.000384772740556021
CT,Connecticut,2021-06-01,7032,1295,12,132803.0,17635.0,91.0,13224746.0,691336.0,205316.0,0.010042007612093269,0.025508580487635536,0.0004432192327923786
CT,Connecticut,2021-07-01,8163,1275,17,140966.0,18910.0,108.0,13224746.0,691336.0,205316.0,0.01065925954267855,0.027352835668907737,0.0005260184301272185
CT,Connecticut,2021-08-01,6839,917,13,147805.0,19827.0,121.0,13224746.0,691336.0,205316.0,0.011176396128893516,0.028679252924771748,0.0005893354633832726
CT,Connecticut,2021-09-01,34311,868,6,182116.0,20695.0,127.0,13224746.0,691336.0,205316.0,0.01377085049497359,0.029934792922688823,0.0006185587095014515
CT,Connecticut,2021-10-01,6225,718,9,188341.0,21413.0,136.0,13224746.0,691336.0,205316.0,0.014241558968315913,0.030973361722809168,0.0006623935786787196
CT,Connecticut,2021-11-01,5710,783,5,194051.0,22196.0,141.0,13224746.0,691336.0,205316.0,0.014673325294867668,0.0321059513753081,0.000686746283777202
CT,Connecticut,2021-12-01,6927,1415,9,200978.0,23611.0,150.0,13224746.0,691336.0,205316.0,0.015197116073155582,0.03415271300785725,0.0007305811529544702
CT,Connecticut,2022-01-01,8045,1326,9,209023.0,24937.0,159.0,13224746.0,691336.0,205316.0,0.01580544533709759,0.03607073839638034,0.0007744160221317384
CT,Connecticut,2022-02-01,5293,709,7,214316.0,25646.0,166.0,13224746.0,691336.0,205316.0,0.016205679867121833,0.03709628892463288,0.0008085098092696137
CT,Connecticut,2022-03-01,5455,868,15,219771.0,26514.0,181.0,13224746.0,691336.0,205316.0,0.01661816415982583,0.038351828922549965,0.0008815679245650607
CT,Connecticut,2022-04-01,5480,871,16,225251.0,27385.0,197.0,13224746.0,691336.0,205316.0,0.017032538848005097,0.03961170834442297,0.0009594965808802042
CT,Connecticut,2022-05-01,6119,1029,18,231370.0,28414.0,215.0,13224746.0,691336.0,205316.0,0.017495232044532273,0.041100130761308536,0.0010471663192347406
CT,Connecticut,2022-06-01,5685,754,36,237055.0,29168.0,251.0,13224746.0,691336.0,205316.0,0.017925107975608756,0.0421907726489001,0.0012225057959438135
CT,Connecticut,2022-07-01,5734,723,27,242789.0,29891.0,278.0,13224746.0,691336.0,205316.0,0.01835868908181677,0.04323657382228034,0.001354010403475618
CT,Connecticut,2022-08-01,5748,597,23,248537.0,30488.0,301.0,13224746.0,691336.0,205316.0,0.018793328809490934,0.04410011918951132,0.0014660328469286367
CT,Connecticut,2022-09-01,5263,740,27,253800.0,31228.0,328.0,13224746.0,691336.0,205316.0,0.019191294864944853,0.04517051043197519,0.0015975374544604415
CT,Connecticut,2022-10-01,5418,746,29,259218.0,31974.0,357.0,13224746.0,691336.0,205316.0,0.01960098137234545,0.046249580522350925,0.001738783144031639
CT,Connecticut,2022-11-01,5364,991,25,264582.0,32965.0,382.0,13224746.0,691336.0,205316.0,0.020006584625519463,0.04768303690246132,0.0018605466695240508
CT,Connecticut,2022-12-01,6351,1274,37,270933.0,34239.0,419.0,13224746.0,691336.0,205316.0,0.020486820692057147,0.04952584560908155,0.00204075668725282
CT,Connecticut,2023-01-01,7288,1180,54,278221.0,35419.0,473.0,13224746.0,691336.0,205316.0,0.021037908781007968,0.05123268569841582,0.002303765902316429
CT,Connecticut,2023-02-01,4547,800,30,282768.0,36219.0,503.0,13224746.0,691336.0,205316.0,0.021381733910050143,0.05238986541999838,0.002449882132907323
CT,Connecticut,2023-03-01,5627,959,49,288395.0,37178.0,552.0,13224746.0,691336.0,205316.0,0.021807224123624,0.05377703461124547,0.0026885386428724505
CT,Connecticut,2023-04-01,5407,705,44,293802.0,37883.0,596.0,13224746.0,691336.0,205316.0,0.022216078857015476,0.0547967992408901,0.002902842447739095
CT,Connecticut,2023-05-01,5822,687,37,299624.0,38570.0,633.0,13224746.0,691336.0,205316.0,0.022656314155296443,0.05579052732679912,0.003083052465467864
CT,Connecticut,2023-06-01,5954,614,54,305578.0,39184.0,687.0,13224746.0,691336.0,205316.0,0.023106530741686834,0.05667866276311374,0.0033460616805314736
CT,Connecticut,2023-07-01,5961,615,72,311539.0,39799.0,759.0,13224746.0,691336.0,205316.0,0.023557276638810302,0.05756824467408033,0.003696740633949619
CT,Connecticut,2023-08-01,5386,483,54,316925.0,40282.0,813.0,13224746.0,691336.0,205316.0,0.023964543440002553,0.058266891930985804,0.003959749849013228
CT,Connecticut,2023-09-01,5024,765,65,321949.0,41047.0,878.0,13224746.0,691336.0,205316.0,0.024344437314712888,0.059373445039749125,0.004276335015293499
CT,Connecticut,2023-10-01,4978,836,108,326927.0,41883.0,986.0,13224746.0,691336.0,205316.0,0.024720852861748726,0.0605826978488029,0.004802353445420717
CT,Connecticut,2023-11-01,4815,888,127,331742.0,42771.0,1113.0,13224746.0,691336.0,205316.0,0.0250849430302858,0.06186716733975954,0.005420912154922169
CT,Connecticut,2023-12-01,5396,1167,211,337138.0,43938.0,1324.0,13224746.0,691336.0,205316.0,0.025492965989668156,0.06355520325861809,0.006448596310078124
CT,Connecticut,2024-01-01,6137,1126,193,343275.0,45064.0,1517.0,13224746.0,691336.0,205316.0,0.02595702027093753,0.06518393371674555,0.007388610726879542
CT,Connecticut,2024-02-01,5089,999,262,348364.0,46063.0,1779.0,13224746.0,691336.0,205316.0,0.026341829173883568,0.06662896189407176,0.008664692474040017
CT,Connecticut,2024-03-01,5465,1064,296,353829.0,47127.0,2075.0,13224746.0,691336.0,205316.0,0.02675506962477767,0.06816801092377657,0.010106372615870171
CT,Connecticut,2024-04-01,5382,958,268,358593.0,48016.0,2343.0,13224746.0,691336.0,205316.0,0.027115303386545192,0.06945392688938519,0.011411677609148824
CT,Connecticut,2024-05-01,6333,1459,323,365544.0,49544.0,2666.0,13224746.0,691336.0,205316.0,0.027640908944489367,0.07166414015760787,0.012984862358510783
CT,Connecticut,2024-06-01,6067,1175,381,371611.0,50719.0,3047.0,13224746.0,691336.0,205316.0,0.028099670118427983,0.07336374787368226,0.014840538487015137
CT,Connecticut,2024-07-01,6268,844,296,377879.0,51563.0,3343.0,13224746.0,691336.0,205316.0,0.028573630071987773,0.07458457247995186,0.016282218628845293
CT,Connecticut,2024-08-01,5371,687,225,383250.0,52250.0,3568.0,13224746.0,691336.0,205316.0,0.02897976263589486,0.07557830056586089,0.017378090358276997
CT,Connecticut,2024-09-01,4808,753,236,387429.0,52930.0,3802.0,13224746.0,691336.0,205316.0,0.029295761143541054,0.07656190332920607,0.01851779695688597
CT,Connecticut,2024-10-01,5185,934,311,393243.0,53937.0,4115.0,13224746.0,691336.0,205316.0,0.029735391515269934,0.0780185033037481,0.020042276296050966
CT,Connecticut,2024-11-01,5040,983,385,398283.0,54920.0,4500.0,13224746.0,691336.0,205316.0,0.03011649524308444,0.07944038788664268,0.021917434588634106
CT,Connecticut,2024-12-01,5500,1216,541,403783.0,56136.0,5041.0,13224746.0,691336.0,205316.0,0.030532382247643923,0.08119930106344816,0.024552397280289896
CT,Connecticut,2025-01-01,6014,1184,445,409797.0,57320.0,5486.0,13224746.0,691336.0,205316.0,0.030987135783174965,0.08291192705139035,0.026719788034054823
CT,Connecticut,2025-02-01,4637,883,326,414434.0,58203.0,5812.0,13224746.0,691336.0,205316.0,0.031337766335928115,0.0841891641690871,0.02830758440647587
CT,Connecticut,2025-03-01,5757,1167,471,420191.0,59370.0,6283.0,13224746.0,691336.0,205316.0,0.031773086605973375,0.08587720008794567,0.030601609226752906
CT,Connecticut,2025-04-01,5501,1194,496,425692.0,60564.0,6779.0,13224746.0,691336.0,205316.0,0.03218904922635187,0.08760429082240763,0.03301739757252235
CT,Connecticut,2025-05-01,5920,1519,682,431612.0,62083.0,7461.0,13224746.0,691336.0,205316.0,0.03263669487489589,0.08980148581876252,0.036339106547955344
CT,Connecticut,2025-06-01,5707,1490,682,437319.0,63573.0,8143.0,13224746.0,691336.0,205316.0,0.033068234353990617,0.09195673305021003,0.039660815523388335
CT,Connecticut,2025-07-01,5893,1324,602,443212.0,64897.0,8745.0,13224746.0,691336.0,205316.0,0.03351383837542135,0.09387186548942916,0.04259288121724561
CT,Connecticut,2025-08-01,5049,1012,434,448261.0,65909.0,9179.0,13224746.0,691336.0,205316.0,0.03389562264560696,0.0953356978372311,0.04470669601979388
DE,Delaware,2019-01-01,795,9,0,795.0,9.0,0.0,3766712.0,177430.0,55118.0,0.0002110594067186448,5.0724229273516314e-05,0.0
DE,Delaware,2019-02-01,779,13,0,1574.0,22.0,0.0,3766712.0,177430.0,55118.0,0.00041787107694987036,0.00012399256044637322,0.0
DE,Delaware,2019-03-01,1106,52,0,2680.0,74.0,0.0,3766712.0,177430.0,55118.0,0.0007114958616427271,0.00041706588513780083,0.0
DE,Delaware,2019-04-01,1041,45,0,3721.0,119.0,0.0,3766712.0,177430.0,55118.0,0.000987864216855443,0.0006706870315053824,0.0
DE,Delaware,2019-05-01,1187,50,0,4908.0,169.0,0.0,3766712.0,177430.0,55118.0,0.00130299316751586,0.0009524883052471397,0.0
DE,Delaware,2019-06-01,1179,46,0,6087.0,215.0,0.0,3766712.0,177430.0,55118.0,0.0016159982499325673,0.0012117454770895564,0.0
DE,Delaware,2019-07-01,1244,70,0,7331.0,285.0,0.0,3766712.0,177430.0,55118.0,0.0019462597618294152,0.0016062672603280167,0.0
DE,Delaware,2019-08-01,1115,75,0,8446.0,360.0,0.0,3766712.0,177430.0,55118.0,0.0022422738982964454,0.0020289691709406525,0.0
DE,Delaware,2019-09-01,1049,62,0,9495.0,422.0,0.0,3766712.0,177430.0,55118.0,0.002520766121752871,0.0023784027503804318,0.0
DE,Delaware,2019-10-01,1055,69,0,10550.0,491.0,0.0,3766712.0,177430.0,55118.0,0.0028008512463920787,0.002767288508144057,0.0
DE,Delaware,2019-11-01,1029,57,0,11579.0,548.0,0.0,3766712.0,177430.0,55118.0,0.0030740337992392302,0.0030885419602096603,0.0
DE,Delaware,2019-12-01,1011,73,0,12590.0,621.0,0.0,3766712.0,177430.0,55118.0,0.003342437648538035,0.0034999718198726257,0.0
DE,Delaware,2020-01-01,1169,75,0,13759.0,696.0,0.0,3766712.0,177430.0,55118.0,0.0036527878956501055,0.0039226737304852615,0.0
DE,Delaware,2020-02-01,904,54,0,14663.0,750.0,0.0,3766712.0,177430.0,55118.0,0.003892785007189294,0.00422701910612636,0.0
DE,Delaware,2020-03-01,1906,140,0,16569.0,890.0,0.0,3766712.0,177430.0,55118.0,0.0043987966162531145,0.00501606267260328,0.0
DE,Delaware,2020-04-01,2141,271,1,18710.0,1161.0,1.0,3766712.0,177430.0,55118.0,0.004967196854975904,0.0065434255762836045,1.8142893428644e-05
DE,Delaware,2020-05-01,2668,484,0,21378.0,1645.0,1.0,3766712.0,177430.0,55118.0,0.005675506914253068,0.009271261906103816,1.8142893428644e-05
DE,Delaware,2020-06-01,2289,333,0,23667.0,1978.0,1.0,3766712.0,177430.0,55118.0,0.006283198715484486,0.01114805838922392,1.8142893428644e-05
DE,Delaware,2020-07-01,2575,397,0,26242.0,2375.0,1.0,3766712.0,177430.0,55118.0,0.006966818806428524,0.013385560502733472,1.8142893428644e-05
DE,Delaware,2020-08-01,3141,450,2,29383.0,2825.0,3.0,3766712.0,177430.0,55118.0,0.007800702575615019,0.015921771966409287,5.4428680285932e-05
DE,Delaware,2020-09-01,2645,346,0,32028.0,3171.0,3.0,3766712.0,177430.0,55118.0,0.008502906513691517,0.017871836780702248,5.4428680285932e-05
DE,Delaware,2020-10-01,2420,231,2,34448.0,3402.0,5.0,3766712.0,177430.0,55118.0,0.009145376657413681,0.019173758665389166,9.071446714322001e-05
DE,Delaware,2020-11-01,2405,279,2,36853.0,3681.0,7.0,3766712.0,177430.0,55118.0,0.00978386454817889,0.020746209772868174,0.000127000254000508
DE,Delaware,2020-12-01,2493,348,4,39346.0,4029.0,11.0,3766712.0,177430.0,55118.0,0.010445714989624903,0.022707546638110806,0.000199571827715084
DE,Delaware,2021-01-01,2495,517,1,41841.0,4546.0,12.0,3766712.0,177430.0,55118.0,0.011108096398131845,0.025621371808600576,0.000217714721143728
DE,Delaware,2021-02-01,2333,364,2,44174.0,4910.0,14.0,3766712.0,177430.0,55118.0,0.011727469474703668,0.027672885081440567,0.000254000508001016
DE,Delaware,2021-03-01,2806,491,3,46980.0,5401.0,17.0,3766712.0,177430.0,55118.0,0.01247241626118482,0.030440173589584625,0.00030842918828694803
DE,Delaware,2021-04-01,2503,349,2,49483.0,5750.0,19.0,3766712.0,177430.0,55118.0,0.013136921537935473,0.03240714648030209,0.000344714975144236
DE,Delaware,2021-05-01,2678,423,2,52161.0,6173.0,21.0,3766712.0,177430.0,55118.0,0.013847886432517272,0.034791185256157355,0.000381000762001524
DE,Delaware,2021-06-01,2595,434,3,54756.0,6607.0,24.0,3766712.0,177430.0,55118.0,0.014536816194070585,0.03723722031223581,0.000435429442287456
DE,Delaware,2021-07-01,2631,332,1,57387.0,6939.0,25.0,3766712.0,177430.0,55118.0,0.01523530336272059,0.03910838076988108,0.0004535723357161
DE,Delaware,2021-08-01,2550,305,2,59937.0,7244.0,27.0,3766712.0,177430.0,55118.0,0.015912286365403035,0.0408273685397058,0.000489858122573388
DE,Delaware,2021-09-01,2541,300,2,62478.0,7544.0,29.0,3766712.0,177430.0,55118.0,0.016586880016311308,0.04251817618215634,0.000526143909430676
DE,Delaware,2021-10-01,2393,250,1,64871.0,7794.0,30.0,3766712.0,177430.0,55118.0,0.01722218210471095,0.043927182550865126,0.00054428680285932
DE,Delaware,2021-11-01,2139,261,0,67010.0,8055.0,30.0,3766712.0,177430.0,55118.0,0.017790051376372816,0.0453981851997971,0.00054428680285932
DE,Delaware,2021-12-01,2225,401,0,69235.0,8456.0,30.0,3766712.0,177430.0,55118.0,0.018380752231654557,0.047658231415206,0.00054428680285932
DE,Delaware,2022-01-01,2621,394,5,71856.0,8850.0,35.0,3766712.0,177430.0,55118.0,0.019076584564999926,0.049878825452291047,0.00063500127000254
DE,Delaware,2022-02-01,1880,273,0,73736.0,9123.0,35.0,3766712.0,177430.0,55118.0,0.01957569360227169,0.05141746040692104,0.00063500127000254
DE,Delaware,2022-03-01,1873,274,4,75609.0,9397.0,39.0,3766712.0,177430.0,55118.0,0.020072944254830208,0.05296173138702587,0.000707572843717116
DE,Delaware,2022-04-01,1864,262,1,77473.0,9659.0,40.0,3766712.0,177430.0,55118.0,0.020567805555614552,0.05443837006143268,0.0007257157371457601
DE,Delaware,2022-05-01,2066,377,5,79539.0,10036.0,45.0,3766712.0,177430.0,55118.0,0.021116294529552566,0.05656315166544553,0.00081643020428898
DE,Delaware,2022-06-01,2042,311,7,81581.0,10347.0,52.0,3766712.0,177430.0,55118.0,0.021658411898759448,0.05831595558811926,0.000943430458289488
DE,Delaware,2022-07-01,2079,293,10,83660.0,10640.0,62.0,3766712.0,177430.0,55118.0,0.022210352158593488,0.05996731105224595,0.0011248593925759281
DE,Delaware,2022-08-01,1980,206,6,85640.0,10846.0,68.0,3766712.0,177430.0,55118.0,0.022736009548911622,0.061128332300062,0.0012337167531477921
DE,Delaware,2022-09-01,1865,251,8,87505.0,11097.0,76.0,3766712.0,177430.0,55118.0,0.023231136333226432,0.06254297469424562,0.001378859900576944
DE,Delaware,2022-10-01,1815,243,8,89320.0,11340.0,84.0,3766712.0,177430.0,55118.0,0.023712988941018056,0.06391252888463056,0.001524003048006096
DE,Delaware,2022-11-01,1757,273,7,91077.0,11613.0,91.0,3766712.0,177430.0,55118.0,0.02417944350404278,0.06545116383926056,0.001651003302006604
DE,Delaware,2022-12-01,2062,374,5,93139.0,11987.0,96.0,3766712.0,177430.0,55118.0,0.024726870543858942,0.0675590373668489,0.001741717769149824
DE,Delaware,2023-01-01,1885,313,7,95024.0,12300.0,103.0,3766712.0,177430.0,55118.0,0.025227306998783023,0.0693231133404723,0.001868718023150332
DE,Delaware,2023-02-01,964,163,5,95988.0,12463.0,108.0,3766712.0,177430.0,55118.0,0.025483233122150034,0.07024178549287043,0.001959432490293552
DE,Delaware,2023-03-01,1286,182,4,97274.0,12645.0,112.0,3766712.0,177430.0,55118.0,0.025824644942326357,0.07126754212929043,0.002032004064008128
DE,Delaware,2023-04-01,1982,237,8,99256.0,12882.0,120.0,3766712.0,177430.0,55118.0,0.02635083329970542,0.07260328016682635,0.00217714721143728
DE,Delaware,2023-05-01,2004,261,8,101260.0,13143.0,128.0,3766712.0,177430.0,55118.0,0.026882862294754683,0.07407428281575833,0.002322290358866432
DE,Delaware,2023-06-01,2100,259,14,103360.0,13402.0,142.0,3766712.0,177430.0,55118.0,0.02744037770872846,0.07553401341374064,0.0025762908668674482
